,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19,Obj010,Obj110,Obj011,Obj111,Obj012,Obj112,Obj013,Obj113,Obj014,Obj114
429,429,34,6,13,11,9,28,16,42,19,3,8,39,20,11,24,5,35,2,2,18,36,44,1,36,21,18,43,25,35,40
430,430,14,13,47,40,37,42,19,33,36,6,6,24,45,16,38,9,7,29,36,4,14,1,45,46,19,42,39,20,44,23
431,431,14,19,4,20,28,34,2,14,8,25,32,5,38,18,47,45,15,5,32,7,44,14,16,26,33,10,21,22,43,22
432,432,27,13,20,16,13,33,1,16,35,7,33,24,33,4,21,19,12,46,38,30,33,12,18,21,40,5,35,41,9,12
433,433,32,11,22,41,25,16,17,28,34,21,25,47,11,4,34,15,9,12,39,2,20,26,31,33,27,32,48,9,7,34
434,434,35,7,13,41,18,2,26,36,31,28,6,7,23,19,46,5,33,22,41,5,11,2,11,27,10,12,42,25,12,38
435,435,49,2,13,26,33,11,11,3,13,16,18,36,27,42,36,24,32,6,30,11,49,42,34,48,11,19,13,5,37,7
436,436,20,23,11,41,5,15,8,12,34,38,32,19,15,24,41,34,18,45,6,14,42,3,25,19,43,32,8,49,8,21
437,437,40,24,20,10,6,44,21,5,44,25,32,22,29,28,25,7,48,2,15,4,38,35,27,47,26,7,9,36,22,45
438,438,6,25,41,24,4,13,11,26,20,38,29,12,48,35,27,14,25,16,14,15,21,41,39,4,38,8,43,43,41,22
439,439,49,18,15,44,35,18,31,49,29,29,9,34,33,38,49,40,29,48,39,5,15,17,8,39,47,1,42,17,24,7
440,440,25,42,45,14,14,7,34,20,3,1,3,11,33,8,29,32,38,45,41,20,42,43,38,12,23,7,38,18,2,10
441,441,9,8,32,46,6,39,10,26,47,14,46,17,33,48,23,10,40,6,38,12,42,3,34,6,40,29,9,26,37,24
442,442,32,17,16,28,23,10,46,16,35,25,41,32,32,25,32,41,30,27,30,7,12,23,3,28,23,21,22,8,35,19
443,443,20,33,23,39,15,16,26,22,13,24,15,30,26,3,47,25,21,47,21,1,25,17,11,33,10,33,41,32,21,40
444,444,49,17,43,26,36,29,21,45,35,40,42,4,29,38,32,35,35,21,13,10,39,11,3,14,26,47,23,3,28,17
445,445,10,10,9,47,14,38,30,6,12,45,21,48,13,47,42,17,27,18,46,36,19,28,31,42,34,7,26,37,6,17
446,446,1,40,18,8,42,49,39,2,21,4,26,36,19,37,41,38,26,4,21,40,21,48,8,31,14,16,37,26,13,11
447,447,13,49,36,36,2,7,34,45,24,36,6,41,47,3,45,42,21,12,40,25,34,22,22,49,24,31,49,20,43,20
448,448,47,46,35,17,33,29,49,49,49,17,12,1,41,30,48,33,1,13,26,19,10,32,17,3,16,15,20,22,38,45
449,449,38,15,5,4,25,47,41,19,19,30,37,29,4,1,13,14,32,31,23,23,13,8,44,9,48,9,32,49,46,5
450,450,30,46,5,6,1,3,14,14,13,2,6,3,21,24,43,18,2,30,2,23,5,23,16,7,20,35,16,29,22,47
451,451,28,1,34,15,29,49,48,40,26,41,4,32,36,22,13,48,39,28,36,45,5,46,37,17,6,9,36,6,9,4
452,452,23,1,34,38,35,27,43,43,30,45,7,36,40,11,3,6,10,38,24,1,39,47,28,20,5,32,19,2,1,13
453,453,32,39,35,22,29,14,32,9,21,7,44,39,12,28,3,12,34,40,25,13,29,37,38,16,13,18,27,47,24,45
454,454,13,14,19,11,21,40,19,17,34,19,20,13,25,41,7,35,41,34,6,14,17,32,11,7,17,9,42,22,21,39
455,455,14,12,19,38,37,38,22,44,39,6,22,22,18,10,4,3,48,10,22,17,31,41,29,46,7,46,9,42,21,38
456,456,16,6,7,2,36,23,37,36,10,12,42,44,9,25,48,39,9,23,30,29,44,46,36,2,8,14,34,48,45,19
457,457,31,33,37,13,25,37,36,36,40,25,47,31,26,4,47,10,36,22,12,19,47,16,48,23,32,26,30,27,12,47
458,458,40,22,10,16,23,49,23,45,11,40,42,13,36,17,26,35,32,26,16,34,13,32,26,6,13,41,40,17,36,31
459,459,11,35,33,14,19,42,25,1,15,23,47,29,38,42,23,38,34,28,20,3,12,34,33,7,30,30,2,35,32,9
460,460,45,23,3,2,9,42,16,2,42,47,10,47,26,26,44,18,41,8,25,21,18,3,29,25,43,24,22,9,28,14
461,461,17,37,22,41,29,19,33,44,45,47,43,36,24,32,13,38,42,43,10,47,15,2,22,10,21,36,36,23,20,10
462,462,18,41,22,11,3,29,47,22,17,19,15,35,12,22,12,30,1,7,17,41,23,41,19,49,42,12,49,36,21,33
463,463,36,37,23,9,33,20,6,18,13,9,16,47,11,11,25,35,17,7,9,2,49,3,23,16,4,13,33,42,35,7
464,464,18,14,25,12,14,2,7,12,1,26,44,20,17,12,4,28,37,40,4,43,14,26,42,47,49,44,35,27,9,33
465,465,15,49,26,31,42,17,7,29,24,11,31,26,16,19,28,8,43,9,40,22,17,36,25,21,38,41,12,11,12,19
466,466,39,36,7,2,32,46,43,40,18,16,22,7,33,49,24,4,31,23,41,22,3,8,46,45,29,37,12,44,23,27
467,467,22,44,42,47,4,11,8,6,5,39,31,40,29,10,15,25,11,10,1,28,19,12,2,49,17,29,37,26,10,43
468,468,25,45,1,33,6,34,36,26,36,32,14,46,31,13,9,9,24,40,40,6,39,24,25,2,7,19,1,35,16,37
469,469,24,2,35,15,42,8,5,14,21,30,15,30,32,35,18,13,34,5,7,37,10,9,15,4,5,26,16,19,25,26
470,470,27,26,10,10,31,47,18,11,29,37,43,33,33,9,44,28,21,28,35,20,8,46,14,24,38,43,36,28,43,24
471,471,45,33,45,34,11,43,8,42,39,3,36,16,19,4,26,9,3,11,16,22,43,10,33,37,5,40,5,14,13,7
472,472,34,2,27,33,8,31,33,8,38,18,19,13,4,45,32,15,3,13,5,6,23,33,48,28,46,36,21,38,9,12
473,473,47,7,41,34,13,36,18,46,7,35,12,8,39,21,44,10,29,38,34,40,5,40,31,16,43,35,41,33,11,36
474,474,2,39,23,35,12,32,14,38,12,47,49,15,19,47,19,24,13,19,27,37,3,37,31,9,24,20,8,18,26,45
475,475,18,3,27,31,38,26,24,18,21,42,44,16,26,26,44,22,8,23,25,13,45,26,34,34,49,25,2,1,18,47
476,476,41,35,49,2,17,36,9,12,18,22,36,10,41,32,19,16,47,1,3,11,34,28,16,21,12,44,26,41,32,37
477,477,29,31,21,22,42,29,48,10,29,49,23,17,8,17,4,26,49,19,45,1,22,7,30,36,8,22,38,40,4,23
478,478,24,11,15,6,16,45,29,22,39,41,33,49,14,45,2,9,28,6,34,4,2,43,28,24,24,26,19,46,1,37
479,479,31,28,22,4,32,20,3,13,4,18,45,29,38,45,43,23,15,45,35,26,36,10,36,39,13,32,44,5,40,32
480,480,14,32,39,25,13,9,49,20,8,10,7,1,42,31,42,49,18,48,6,19,44,23,10,41,1,24,1,16,19,25
481,481,22,22,20,10,37,41,29,10,9,36,19,14,34,49,31,31,30,32,37,37,21,22,49,35,13,26,42,37,18,36
482,482,26,48,38,16,32,10,22,5,40,44,41,22,18,20,3,33,20,20,14,14,31,20,28,46,20,13,38,34,20,7
483,483,49,46,41,42,16,6,36,43,32,1,39,33,24,25,45,1,34,3,12,11,13,9,26,21,5,7,20,43,26,35
484,484,31,47,35,46,36,24,29,6,4,12,8,29,27,47,33,40,27,8,39,6,8,15,32,35,22,44,23,11,35,13
485,485,24,36,22,29,23,5,4,34,2,10,21,17,34,28,26,39,47,35,17,12,13,47,3,22,44,13,30,17,13,2
486,486,35,6,10,15,10,21,47,18,23,18,19,11,45,47,43,24,40,11,26,5,31,30,2,23,26,36,30,36,35,27
487,487,30,10,30,33,31,19,9,20,35,14,16,10,3,28,27,9,47,19,48,2,18,8,7,8,44,2,24,44,40,24
488,488,9,32,4,15,9,47,1,20,30,2,48,31,30,8,2,5,6,38,23,12,5,16,17,44,23,1,18,45,38,2
489,489,33,32,21,42,41,49,25,35,17,49,21,36,15,10,8,2,4,33,23,48,7,9,20,1,25,42,20,5,26,46
490,490,34,2,38,8,18,8,3,2,44,9,34,41,10,23,16,13,26,48,29,28,4,4,24,12,7,7,27,1,27,21
491,491,45,13,3,2,30,43,17,48,47,5,30,28,30,39,16,18,18,18,44,49,17,25,5,9,24,30,10,33,19,19
492,492,17,14,5,10,9,48,26,39,46,11,1,24,45,41,19,7,31,11,18,12,3,44,45,42,25,36,8,42,48,6
493,493,7,49,37,46,42,8,15,47,46,31,5,49,1,29,27,3,29,20,14,43,5,37,10,23,48,31,36,35,5,7
494,494,39,47,11,29,3,33,40,43,45,48,17,5,35,38,43,40,19,33,1,20,17,14,14,43,8,39,27,19,18,49
495,495,16,20,5,34,6,4,8,24,29,5,41,5,12,37,13,11,40,3,40,11,31,7,12,39,44,1,45,14,28,44
496,496,47,43,40,29,20,24,45,10,35,40,37,30,39,22,33,10,45,28,10,9,37,25,43,12,34,6,12,38,30,39
497,497,33,45,10,39,27,30,41,32,41,4,8,5,39,16,12,23,46,40,1,41,1,1,48,28,25,48,18,42,31,8
498,498,10,34,5,29,8,36,9,40,15,44,22,26,14,4,44,33,37,19,43,1,43,23,29,14,36,46,3,40,6,25
499,499,35,9,31,24,5,35,32,5,26,21,14,3,32,18,17,20,1,46,27,14,31,21,29,9,35,30,12,41,21,3
