,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19,Obj010,Obj110,Obj011,Obj111,Obj012,Obj112,Obj013,Obj113,Obj014,Obj114
429,429,72,41,81,29,15,36,71,38,65,11,81,8,58,62,73,92,43,42,10,55,31,53,30,43,13,26,26,26,49,98
430,430,24,99,42,52,41,70,58,87,45,94,69,59,82,35,58,95,77,17,76,54,31,63,13,92,30,89,9,83,16,3
431,431,74,12,44,57,15,92,40,43,90,85,73,94,67,45,33,39,71,34,41,68,10,2,46,43,3,28,44,29,74,94
432,432,1,54,66,13,65,89,8,46,42,52,74,98,35,9,45,65,71,11,23,92,39,2,23,53,20,17,66,9,99,20
433,433,52,90,48,39,95,16,14,77,64,55,96,13,28,26,44,33,72,24,50,12,92,4,68,2,64,67,51,95,7,51
434,434,87,81,58,56,63,21,94,6,98,24,18,22,91,63,85,67,53,96,70,2,23,96,15,83,33,99,44,69,3,17
435,435,18,7,60,19,32,27,97,95,97,49,61,24,44,85,87,36,1,72,86,36,2,36,91,81,79,39,11,26,24,97
436,436,30,7,69,99,73,69,77,87,46,52,47,34,22,16,37,9,13,5,68,18,88,29,23,22,63,30,44,51,76,43
437,437,48,32,55,16,29,3,25,34,74,86,57,93,29,81,73,38,29,90,60,5,38,20,47,58,49,23,94,42,75,49
438,438,77,35,51,21,14,70,55,7,41,2,35,13,98,18,80,37,36,64,79,53,29,5,12,7,64,47,34,18,72,41
439,439,61,55,3,1,87,12,42,74,27,14,20,57,6,59,79,32,13,82,12,60,29,97,37,85,93,21,69,85,72,69
440,440,88,13,76,63,10,18,40,81,97,77,16,89,8,21,51,73,48,55,3,36,9,91,91,50,4,53,20,92,20,72
441,441,18,64,40,61,24,87,22,59,38,95,70,97,9,85,27,23,42,10,58,2,84,29,31,17,77,88,67,18,67,96
442,442,75,5,27,24,15,89,32,70,78,58,14,10,37,82,32,66,37,39,7,65,20,77,91,50,46,37,69,58,66,40
443,443,75,21,4,98,15,3,7,63,61,50,14,62,67,90,46,52,62,20,75,41,65,28,40,70,64,37,89,6,10,70
444,444,52,89,41,32,63,2,32,84,14,3,55,70,87,77,59,1,7,44,7,49,44,77,38,82,17,72,54,75,12,75
445,445,65,95,58,31,86,13,6,93,12,75,88,11,95,98,86,6,8,62,52,83,10,60,91,85,82,22,76,1,21,51
446,446,47,82,81,28,14,1,39,9,34,12,30,59,87,4,41,17,27,68,29,54,22,35,18,53,71,56,29,57,16,23
447,447,79,15,34,6,38,80,16,1,43,60,81,76,58,75,86,46,34,36,96,18,74,38,75,79,12,51,31,3,10,5
448,448,32,40,73,3,13,50,7,74,89,55,43,81,71,58,94,37,78,52,46,90,61,7,91,4,27,24,72,79,86,56
449,449,80,10,78,2,52,57,65,54,14,10,53,65,75,47,31,91,53,79,11,82,26,38,3,75,75,1,19,24,47,84
450,450,59,92,36,87,15,27,22,15,55,81,92,81,55,29,30,90,48,29,73,51,78,16,39,19,16,59,46,40,56,82
451,451,79,77,51,91,50,53,82,38,78,11,22,32,94,54,43,25,42,2,99,5,45,62,66,31,24,13,62,79,86,87
452,452,97,46,60,84,76,17,47,40,43,72,66,94,65,39,38,21,75,55,43,29,37,71,17,84,66,20,3,42,22,99
453,453,43,14,52,65,47,7,18,22,23,20,40,10,76,27,25,47,70,71,73,17,67,40,68,87,67,10,41,81,75,2
454,454,81,73,69,44,37,33,81,22,19,76,98,64,19,72,41,85,11,23,64,32,99,90,15,57,72,89,43,81,80,17
455,455,32,74,81,97,90,75,9,50,56,67,32,63,60,26,22,17,90,68,32,10,69,17,79,29,37,37,18,42,66,32
456,456,58,70,55,28,48,65,98,44,52,41,77,67,35,92,51,28,92,11,64,1,81,60,74,65,29,50,25,67,27,2
457,457,81,14,93,93,57,21,84,82,54,2,92,43,57,57,47,14,37,98,58,89,42,55,91,4,29,53,44,13,92,48
458,458,40,55,3,57,73,63,3,59,44,87,54,71,13,19,72,39,46,62,23,92,34,27,20,62,17,57,19,97,92,73
459,459,16,37,38,23,19,83,59,30,57,66,82,77,23,62,57,47,45,39,37,63,8,3,30,95,89,67,58,74,13,57
460,460,15,45,5,92,75,9,9,96,72,31,3,37,78,80,71,79,44,30,55,91,28,4,53,47,15,31,21,60,94,87
461,461,60,82,8,2,2,41,23,61,20,38,81,70,88,76,88,21,69,16,87,24,41,71,68,72,67,33,50,96,8,18
462,462,73,24,85,47,61,2,35,28,51,77,88,22,68,23,81,57,88,25,91,65,20,36,35,51,28,77,71,66,47,60
463,463,64,24,70,98,28,48,65,29,2,29,73,56,76,53,69,41,53,37,32,16,1,89,30,73,39,99,92,62,46,82
464,464,82,29,71,63,19,98,79,51,84,58,84,1,95,52,26,76,1,58,31,51,99,74,70,88,3,29,79,7,99,59
465,465,93,91,11,46,47,58,76,98,28,35,86,11,62,86,1,57,6,64,1,90,91,96,69,62,47,80,59,44,57,21
466,466,29,13,30,82,66,51,37,36,10,47,25,52,24,18,43,39,71,21,42,42,29,68,40,64,93,89,84,39,27,14
467,467,75,92,48,44,78,80,9,43,46,30,29,84,4,81,63,32,65,99,72,92,90,51,3,74,68,55,26,33,1,98
468,468,33,25,99,36,6,77,14,68,49,66,30,21,92,21,39,71,56,82,62,11,95,48,83,24,84,42,36,46,8,45
469,469,86,96,67,10,25,58,53,11,21,66,49,94,59,52,89,47,38,22,27,26,20,21,97,18,9,75,96,31,56,18
470,470,35,16,42,11,21,51,13,50,63,53,3,9,34,68,97,69,94,79,80,62,29,37,57,5,61,33,48,63,28,61
471,471,77,5,8,12,32,72,63,53,57,64,39,58,1,33,13,69,42,21,48,62,94,2,93,34,17,89,80,73,96,32
472,472,1,85,70,92,71,17,29,41,42,2,99,28,56,3,4,77,63,79,98,55,3,19,10,97,4,96,97,93,26,70
473,473,87,74,3,32,24,91,23,87,53,25,72,29,31,6,56,29,13,37,65,65,88,26,43,83,49,66,59,46,11,91
474,474,32,59,16,11,17,20,93,14,41,22,89,29,37,9,69,73,18,11,22,29,17,78,99,86,1,27,32,15,30,97
475,475,11,36,92,73,69,83,50,90,4,3,24,55,64,71,33,43,38,63,98,55,90,40,82,29,85,91,15,99,4,20
476,476,33,63,94,85,10,84,75,35,51,28,51,82,92,33,4,7,69,44,6,57,97,61,43,61,80,86,80,42,60,1
477,477,7,13,44,7,18,94,19,85,92,92,99,14,18,84,6,49,61,53,60,36,33,29,15,96,10,93,30,1,58,91
478,478,48,74,49,23,54,41,14,14,74,19,43,96,46,27,82,10,17,78,63,58,98,16,87,76,22,72,48,38,16,32
479,479,6,9,31,47,19,11,33,32,20,32,54,80,37,8,79,6,97,48,44,49,41,83,50,27,6,66,49,18,77,44
480,480,37,65,72,89,30,85,84,71,68,68,55,85,76,37,60,1,34,93,51,56,62,92,36,97,53,48,12,97,90,34
481,481,17,42,95,94,36,71,71,69,73,15,35,80,92,37,32,95,77,34,44,29,46,77,77,16,87,45,40,56,71,74
482,482,9,32,99,96,79,8,60,62,38,13,98,37,3,50,96,81,37,33,19,35,55,37,64,4,68,28,85,44,49,60
483,483,4,82,38,19,76,79,12,72,16,86,1,7,5,29,70,58,84,39,14,88,5,62,9,43,43,63,9,19,3,29
484,484,40,68,42,8,84,76,42,26,91,11,42,41,53,34,30,36,38,67,63,34,36,59,8,24,79,59,25,23,37,61
485,485,73,39,34,74,73,11,13,81,8,44,73,54,51,28,26,10,42,26,59,36,5,35,98,40,83,33,67,20,56,67
486,486,5,30,78,60,26,68,46,83,20,16,14,55,88,37,1,76,33,88,58,4,52,99,66,43,17,96,43,37,18,1
487,487,5,21,3,93,50,65,81,30,94,61,3,76,93,8,41,24,76,16,63,14,50,84,78,51,14,93,16,76,34,41
488,488,69,33,42,27,78,6,34,85,46,9,17,15,75,11,92,54,36,92,75,66,99,68,55,13,8,86,53,40,11,15
489,489,70,17,19,36,45,93,35,68,75,37,23,74,6,97,60,58,64,6,6,10,60,72,41,33,33,46,33,88,98,28
490,490,97,63,6,53,97,1,17,99,24,25,37,78,33,91,61,54,16,83,90,27,96,72,37,93,1,32,84,47,94,30
491,491,18,31,39,52,61,70,76,85,96,13,96,39,25,48,42,55,36,57,13,93,23,65,22,10,48,70,31,75,99,87
492,492,11,68,79,7,58,67,14,47,52,43,1,71,37,85,26,98,34,73,90,63,35,25,14,87,72,38,71,8,8,38
493,493,52,62,7,71,28,76,32,81,80,27,41,52,63,98,65,44,1,75,74,16,95,2,30,15,94,44,66,70,30,77
494,494,59,89,69,18,19,78,26,65,41,1,62,45,7,84,75,38,4,91,73,85,10,50,57,28,56,5,53,85,51,40
495,495,67,83,79,34,54,8,51,5,18,9,28,99,87,91,90,73,20,19,7,31,15,97,35,12,6,32,79,42,75,29
496,496,51,25,14,77,4,74,50,76,65,81,21,1,49,84,74,63,82,50,71,22,45,28,83,77,89,98,10,50,36,80
497,497,81,29,39,54,18,86,24,33,53,59,67,52,82,56,16,72,49,93,33,5,83,57,92,12,48,79,21,29,60,72
498,498,62,96,58,17,50,47,23,68,29,54,70,25,19,59,95,54,13,87,41,52,88,94,72,16,91,61,9,16,95,47
499,499,94,49,81,9,22,14,55,48,40,79,80,73,95,42,33,78,70,40,39,29,77,58,87,22,32,29,53,87,30,50
